doctor_id,Doctor,hospital_id
16797,Jeff Lewis,39722
19699,Joseph Goodwin,8933
30871,Paul Brewer,32872
25895,Mark Morris,26581
25565,Maria Thompson,32362
9061,Dale Edwards,25241
15322,Jacob Carlson,7691
1835,Amy Tate,14807
946,Alisha Hansen,12204
24680,Lisa Scott,34674
469,Albert Terry,16706
17101,Jeffrey Wood,22485
14877,Heidi Edwards,6365
14294,Gregory Bowen,4925
22024,Kelsey Davidson,22643
35729,Stacy Saunders,25844
14267,Greg Patel,14335
18850,John Lucero,21539
9994,David Jones,15141
37541,Thomas Davis,15704
36231,Steven Fitzgerald,9912
34428,Scott Booth,36595
20147,Joy Howard,30223
24235,Linda Howell,851
4531,Brandon Garcia,23463
27360,Meredith Jones,18100
24302,Linda Thompson,19926
19585,Jose Thomas,18470
11448,Donna Sherman,34864
3267,April Taylor,10619
37802,Tiffany Herrera,31048
6748,Charles Chapman,13680
31788,Rebecca Green,38379
24392,Lindsey Jackson,5132
25501,Maria Gardner,20928
39342,Victoria Hall,16661
30187,Nicole Rosales,3890
34119,Sara Stewart,10803
35491,Shirley Brock,15222
31180,Peter Martin DDS,36389
31777,Rebecca Foster,2320
2730,Anna Hill,16901
8525,Cory Taylor,39466
30627,Patricia Knight,19794
25909,Mark Orr,6577
15241,Jack Jensen,10126
18016,Jessica Hays,1842
13434,Evelyn Moore,21581
31412,Rachel Foster,10834
23255,Kristy Murphy,29527
25848,Mark Jenkins,20492
36527,Susan Jordan,39519
5028,Brian Donaldson,17308
11470,Donna West,39725
43,Aaron Harper,17693
36435,Sue Wade,39534
25746,Mark Burton,7055
9436,Daniel Smith,29701
15706,James Foley,31481
28288,Michelle Wallace,795
32529,Robert Brown,18178
34305,Sarah Phillips,13976
26744,Megan Allen,6996
33733,Samantha Roberts,21585
25892,Mark Moore,6835
19987,Joshua Hansen,32079
33632,Samantha Bishop,6173
24641,Lisa Payne,3694
5180,Brian Rodriguez,2036
14808,Heather Sims,11405
27644,Michael Keith,18090
9306,Daniel Hess,16684
6453,Cassandra Wade,16166
9236,Daniel Cole,39573
33932,Sandra Horne,342
22876,Kimberly York,11675
12953,Eric Patterson,19650
21563,Katrina Bryant,20031
11286,Donald May,10845
329,Adrian Cox,31177
33792,Samuel Brown,27736
1258,Amanda Dennis,1884
29677,Nathan Juarez,27971
9525,Danielle Goodman,32182
34013,Sandra White,1802
31998,Renee Clark,26458
6178,Caroline Watson,21146
30375,Paige Mccarthy,30788
38470,Tracey Johnson,2960
8606,Courtney Walker,35158
29782,Nicholas Bailey,25678
19834,Joseph Santana,37457
4778,Brenda Higgins,27269
715,Alexandra Howell,17784
6898,Charles Stephens,34386
8886,Cynthia Austin,22073
36104,Stephen Ray,14010
10154,David Smith,39048
31805,Rebecca Huffman,31280
6635,Chad Gonzalez,34184
26405,Matthew Carter,330
30636,Patricia Mann,3159
10013,David Lee MD,36457
36242,Steven Green,18544
30960,Paul Meyer,10691
36948,Tanya Jackson,30727
6089,Carol Brown,1805
14519,Hannah Elliott,2959
25455,Margaret Williams,13107
161,Abigail Russell,7097
8122,Clayton Duncan,25267
24211,Linda Davis,28191
8084,Cindy Wolfe,16762
38608,Tracy Roberts,14188
11682,Dr. David Collins,26641
22593,Kim Patel,29205
8835,Curtis Burton,32165
39060,Valerie Wilson,37092
37702,Thomas Shaw,18556
25205,Mallory Lowery,8962
9878,David Diaz,27969
12838,Eric Burns,1410
20243,Juan Wilson,23177
24691,Lisa Stewart,26530
11596,Douglas Velasquez,37442
24965,Luis Allen,26673
15304,Jaclyn Parker,13933
26520,Matthew Lynch,18754
10011,David Leblanc,34007
10495,Deborah Perez,21164
24123,Leslie Gomez,37255
32369,Richard Wallace,14809
15201,Isaiah Cooper,28882
35542,Sonia Shields,23387
25738,Mark Bishop,16068
25832,Mark Hill,23333
34788,Shane Carter,4324
32224,Richard Haley,23429
22303,Kevin Bryant,39279
11972,Dustin Mooney,4083
21430,Kathryn Young,15212
10522,Deborah Wilson,12130
26108,Mary Brown,16485
7711,Christopher Gonzalez,793
15330,Jacob Crawford,18672
28762,Mr. Alec Mitchell,21486
15958,James Stewart,4038
2277,Andrew Williams,17832
33953,Sandra Lopez,24312
3868,Becky Clay,5424
4167,Bianca Curry,38926
24672,Lisa Russell,6686
26111,Mary Burch,28297
29888,Nicholas Mitchell,8706
1168,Alyssa Lopez,22074
26139,Mary Dixon,30857
24642,Lisa Pearson,6130
10922,Desiree Smith,7283
68,Aaron Mcmillan,12865
28154,Michelle Hoover,14853
23513,Larry Lawrence,35589
13906,Gary Powers,35252
18792,John Harris,16801
21852,Kelly Bennett,18300
8426,Connor Luna,28219
30782,Patrick Mcmahon,11661
29054,Mr. Sean Nichols,5316
27777,Michael Perez,12852
19096,Johnny Jordan,13780
19553,Jose Monroe,22938
8953,Cynthia Meyer,6453
21747,Keith Farmer,16880
10267,Dawn Jones,514
26204,Mary King,31480
32433,Ricky Matthews,28400
10811,Derek Henderson,38947
24316,Linda Yates,8458
35073,Sharon Robbins,34672
2283,Andrew Young,8526
5963,Carla Huff,6875
23595,Laura Brown,9684
21269,Kathleen Jimenez,25663
6251,Carrie Bailey,39426
13376,Evan Cannon,36407
671,Alexander Smith,16473
28700,Morgan Berry,36496
26652,Matthew Woodard,29166
34669,Sean Lawrence,24454
24728,Logan Cabrera,4404
23829,Lauren Hartman,5164
5097,Brian Juarez,18591
4799,Brenda Martin,15220
39793,William Blackwell,10782
21971,Kelly Rios,12842
11465,Donna Wallace,6616
12807,Emma Rivera,12310
12222,Edward Robertson,14595
9552,Danielle Lee,8263
24513,Lisa Gill,25365
27631,Michael Jackson,39493
8430,Connor Ortiz,7671
18490,Jocelyn Wright,10811
26192,Mary Hutchinson,23449
32625,Robert Hammond,32188
27993,Michele Garcia,31298
36875,Tammy Reed,7792
13549,Francisco Howell,19884
365,Adriana Evans,13947
31445,Rachel Leonard,26312
5622,Bryan Edwards,13305
13754,Gabriella Nelson,31662
35743,Stanley Clark,7232
7732,Christopher Hawkins,24034
28642,Monica Perez,3540
34494,Scott Huffman,30433
11340,Donald Williams,953
27072,Melissa Becker,30882
9695,Darrell Atkinson,14823
20433,Julie Hall,19162
6335,Casey Black,28272
11920,Duane Morgan,23904
39313,Victoria Becker,4961
5361,Brittany Crane,7676
28158,Michelle Jennings,76
17707,Jeremy Williams,35273
4334,Brad Castillo,20622
31695,Raymond Kelly,5584
6996,Chelsea Payne,16335
40071,William Walker,17209
5463,Brittany Watkins,23960
35932,Stephanie Phillips,5640
32300,Richard Noble,30700
18923,John Patton,25866
31518,Rachel Williams,30715
23503,Larry Gentry,37032
23029,Kristen Wilson,12000
27539,Michael Fitzgerald,22674
2018,Andrea Reeves,15078
22894,Kirsten Chapman,20022
30113,Nicole Kelley,28725
6848,Charles Nelson,26733
35057,Sharon Miranda,15656
11000,Diana Cameron,36477
41,Aaron Hanson,33356
16609,Jason Rojas,37878
6807,Charles Kim,11284
37595,Thomas Johnson,29741
34584,Scott Taylor,30427
40311,Zachary Shaw,20382
25369,Margaret Adams,29524
31404,Rachel Dixon,11824
1314,Amanda Holland,22019
8256,Cole Burton,27508
26870,Megan Wall,4636
32700,Robert Lucero,25470
38287,Tom Sanders,23154
10954,Devin Hall,24934
5898,Candice Stevens,8353
36638,Suzanne Huerta,12433
25821,Mark Hamilton,13148
10551,Debra Green MD,20654
5518,Brooke Hall,19665
39411,Victoria Wilson,13092
29754,Nathaniel Luna,34369
12009,Dustin Williams,32894
9500,Danielle Brennan,10671
2780,Anna Tucker,35348
32729,Robert Miranda,2634
31338,Preston Cruz MD,24790
24639,Lisa Parks,28940
28845,Mr. Dillon Harrison PhD,19834
37352,Terry Garcia,30615
33918,Sandra French,26904
19292,Jonathan Peters,13414
7283,Christina Chen,17497
30776,Patrick Manning,4446
20593,Justin Gomez,1711
26149,Mary Farrell,34764
7721,Christopher Guzman,30130
2453,Angela Lee,28616
37522,Thomas Burke,36035
39268,Victor Davis,22391
5234,Brian Young,33479
24231,Linda Hodges,6082
32529,Robert Brown,33003
18788,John Harding,28671
37731,Thomas Williams,11239
71,Aaron Miller,32495
2050,Andres Diaz,7473
28638,Monica Padilla,38102
9993,David Johnson,17000
18859,John Martin,2203
31751,Rebecca Carlson,25558
11467,Donna Walsh,26091
35379,Sheri Daniels,2182
7867,Christopher Powell,13333
32725,Robert Merritt,26644
30358,Oscar Walker,14127
39014,Valerie Dixon,34206
32560,Robert Conrad,650
8711,Crystal Bell,18363
27080,Melissa Brown,16907
38886,Tyler Faulkner,18356
15327,Jacob Clark,16245
33842,Samuel Mcclure,33428
36203,Steven Byrd,11162
22697,Kimberly Gibson,21722
16582,Jason Payne,5960
19111,Johnny Salas,16683
13996,George Jones,30296
14161,Glenn Coleman,17425
28808,Mr. Christopher Powers MD,33223
17823,Jesse Bradley,16618
14541,Hannah Jordan,7967
21822,Kelli Larson,22900
35088,Sharon Tucker,12571
25249,Manuel Singh,39064
20151,Joy Lloyd,10109
6202,Carolyn Harris,39037
5757,Caitlin Watson,5577
31912,Rebekah Hartman,7275
575,Alexander Bailey,3798
27958,Micheal Franklin,3318
21493,Katie Avila,30887
22848,Kimberly Soto,17643
11126,Diane Mcneil,26740
36063,Stephen Ibarra,7890
38482,Tracey Schwartz,24186
6258,Carrie Clark,37692
19221,Jonathan Guzman,32264
16006,James Woodard,31983
24028,Lee Diaz,28058
13669,Frederick Jones,3887
1904,Andre Myers,2675
23543,Larry Turner,39455
25879,Mark Massey,30864
33285,Roy Salas,34905
1311,Amanda Hill,28872
19734,Joseph Johnson,3048
36891,Tammy Smith,6253
3420,Ashley Griffin,36153
12399,Elizabeth Fleming,39523
30658,Patricia Pacheco,6666
32816,Robert Simon,12317
24330,Lindsay Curry,36815
20117,Joshua Vargas,7094
39704,Wesley Edwards,33752
2145,Andrew Huerta,6038
931,Alicia Smith,1871
2746,Anna Melton,37254
22036,Kelsey Harris,11400
16046,Jamie Ferguson,7556
3366,Ashley Bradley MD,34342
28969,Mr. Lance Perry,34740
5279,Brianna Keller,10589
32137,Ricardo Wright,15815
16842,Jeffery Love,36254
9157,Dana Mccoy,22330
12188,Edward Jones MD,322
39206,Veronica Rodriguez,14733
17542,Jenny Lee,11020
8197,Cody Hall,2108
17344,Jennifer Le,15276
8666,Craig Moore,25373
32428,Ricky Kelly,28170
31764,Rebecca Curtis,13772
16135,Jamie West,38348
21877,Kelly Edwards,37972
11771,Dr. Kaitlin Harris,14503
36669,Sydney Burke,35245
13413,Evan Young,9792
35242,Sheila Flowers,18089
34529,Scott Meadows,39439
27599,Michael Hawkins,26727
31479,Rachel Peck,421
9323,Daniel James,12504
26164,Mary Green,12529
33886,Sandra Anderson,38548
25180,Makayla Adams,16111
25617,Marie Nunez,13171
39664,Wendy Moore,28214
40107,Willie Holmes,24938
2965,Anthony Hernandez,36340
10125,David Rodriguez,13918
30878,Paul Campbell,22456
5375,Brittany Green,23307
25546,Maria Pham,19725
38276,Todd Zavala,11672
3371,Ashley Burton,17886
21556,Katie Wall,2579
37731,Thomas Williams,13873
9744,Darren Silva,28842
35139,Shawn Gonzalez,14088
26220,Mary Mason,19055
6008,Carlos Martin,38930
25187,Makayla Morgan,10156
28334,Miguel Salinas,7670
14921,Helen Davis,7840
1164,Alyssa Johnson MD,17721
23118,Kristin Martinez,11623
17620,Jeremy Garrison,6934
13159,Erika Diaz,3419
736,Alexandra Roberts,19511
10466,Deborah Hill,3563
34783,Shane Beard,21072
23825,Lauren Hall DDS,23190
24186,Linda Alvarez,35382
6381,Casey Torres,27002
26308,Mary Ware,22141
36814,Tammy Davis,10863
40049,William Stanley DDS,24260
26149,Mary Farrell,37436
23372,Kyle Lee,33221
10197,David Waters,39853
27192,Melissa Mccall,2099
21062,Katelyn Goodman,24372
29886,Nicholas Miller,33776
18616,Joel Smith,33153
10677,Denise Osborne,14670
3241,April Moran PhD,26480
4264,Bobby Espinoza,19032
37105,Taylor King,15615
1237,Amanda Carlson,19765
12278,Edwin Salinas,2101
9692,Darlene West,31175
12818,Eric Arnold,34791
11442,Donna Ramos,11841
2475,Angela Moss,35909
29178,Mrs. Diana Waller,15769
16723,Jay Wagner,13383
28250,Michelle Rodgers,14514
26207,Mary Lam,29040
16171,Janet Carr,7114
2317,Angel Myers,28568
23642,Laura Graham,17301
36385,Steven Thomas,17694
21204,Katherine Sanchez,23776
17610,Jeremy Curtis,7158
36490,Susan Garcia,23376
23658,Laura Hill,18540
22668,Kimberly Davis,5685
28259,Michelle Schneider,35315
36807,Tammy Clay,2783
29633,Nathan Ballard,38885
34325,Sarah Roach,33752
16091,Jamie Meyer,9827
5665,Bryan Orozco,37570
27912,Michael Welch,10538
21678,Kayla Robles,11840
20898,Karen Kelly,20516
36711,Sylvia Mitchell,2918
24322,Lindsay Blanchard,38398
23544,Larry Velez,6733
36046,Stephen Gray,26381
35424,Sherry Anderson,28814
25685,Marisa Martinez,32666
26173,Mary Harper,23819
37078,Taylor Evans,35850
26970,Melanie Mendoza,19952
26177,Mary Hayes,35532
13378,Evan Cooper,34723
16627,Jason Smith,9191
22589,Kim Mcfarland,33768
1033,Allen Ward,367
994,Alison Thomas,10125
22865,Kimberly Warren,18756
24952,Lucas Mcdonald,27952
3522,Ashley Ramos PhD,31497
4151,Beverly Meyer,15550
25413,Margaret Lewis,13336
32254,Richard Johnson,31466
32843,Robert Vaughn,16417
25035,Luke Jones,4482
34880,Shannon Dodson,317
29428,Nancy Brooks,34023
26831,Megan Nguyen,18429
12057,Dylan Olsen,36704
29324,Mrs. Shelby Carter,8402
29355,Mrs. Wanda Lee,30207
11563,Douglas Medina,38659
38532,Tracy Buck,29085
35276,Sheila Wilson,3196
27852,Michael Simmons,22300
18285,Jill Middleton,20500
2633,Ann Brown,7777
27923,Michael Wilson,21381
25761,Mark Cochran,7186
38705,Travis Robinson,1149
16613,Jason Ross,26578
18756,John Fry,9217
21819,Kelli Jimenez,38808
8519,Cory Reyes,35497
34194,Sarah Evans,12922
7555,Christine Thompson,10596
36211,Steven Conley,7028
37098,Taylor Jackson,25995
7452,Christine Flores,172
267,Adam Patel,6339
11233,Donald Bradley,1751
12907,Eric Johnson,7798
25598,Mariah Perez,36900
11368,Donna Cook,14494
27551,Michael Fuentes,24705
37822,Tiffany Lynch,13761
24804,Lori Dunn,39373
540,Alex Miller,26797
27793,Michael Price,35797
18726,John Diaz,11149
17440,Jennifer Richardson,23805
11625,Dr. Angela Hall,30392
23096,Kristin Guzman,23345
30491,Pamela Palmer,28540
7846,Christopher Oconnor,35134
16470,Jason Ferrell,16929
13964,George Campbell,18409
14885,Heidi Haley,39104
28503,Mitchell Cohen,1074
37224,Teresa Knight,25615
15436,Jacob White,21076
28076,Michelle Brown,18703
4484,Brandi Wright,8487
33794,Samuel Byrd,33762
23450,Lacey Smith,15624
29972,Nichole Bartlett,18803
26260,Mary Randall,400
25857,Mark Kennedy,11829
10421,Debbie Ward DVM,22072
16080,Jamie Lin,34869
4967,Brett Wright,479
15312,Jacob Bates,18110
36492,Susan George,15047
11582,Douglas Robbins,10973
27626,Michael Hughes,6144
32728,Robert Miller,11154
7600,Christopher Boone,1363
38409,Tonya Chavez,27662
3242,April Moreno,5125
27661,Michael Larsen,1853
13930,Gary Wilcox,23376
27642,Michael Juarez,37252
22246,Kenneth Ward,32537
3919,Benjamin Chandler,21925
5150,Brian Pace,33016
960,Alison Brennan,25170
4980,Brian Arnold,16604
11239,Donald Cervantes,15884
26041,Martin Nguyen,1421
3074,Anthony Sanchez,32737
26210,Mary Lewis,4905
2376,Angela Cowan,29940
26073,Marvin Smith,35554
1658,Amy Charles,29671
17097,Jeffrey Williams,4377
22857,Kimberly Tran,18276
36090,Stephen Newton,25531
33106,Ronald Adams DDS,16194
4989,Brian Bell,22570
11256,Donald Goodwin,36786
38069,Timothy Valencia,14407
13915,Gary Santos,19459
35967,Stephanie Torres,24458
36824,Tammy Graham,6872
15796,James Klein,14086
34691,Sean Olsen,13783
17207,Jennifer Cochran,23229
37624,Thomas Mcbride,9327
10538,Debra Campbell,10023
29943,Nicholas Thomas,9300
37280,Teresa Washington,28882
39082,Vanessa Ellis,1559
38249,Todd Rodriguez,3258
2377,Angela Cox,21663
31494,Rachel Rogers,16694
36561,Susan Oneill,38001
32353,Richard Stewart,13568
11734,Dr. Jeffrey Cox,23036
10108,David Ramos,38014
25033,Luke Graham,22838
7447,Christine Diaz,35298
37039,Tasha Hines,19559
15777,James Hunter,28281
11564,Douglas Miller,35837
33793,Samuel Buck,20457
27078,Melissa Bowman,3091
22531,Kiara Dougherty,15974
13392,Evan Miller,34021
11884,Dr. Troy Day MD,35389
4648,Brandon Waters,847
25119,Madeline Harrington,21250
10693,Denise Taylor,12400
9669,Darius Taylor,22356
9144,Dana Johnston,1456
31307,Phillip Massey,20787
10748,Dennis Le,33763
30779,Patrick Mcdonald,2955
2631,Ann Bell,25652
32210,Richard Garner,1402
23480,Larry Allen,26823
33390,Ryan Bean,38581
6913,Charles Wallace,5259
12952,Eric Padilla,34636
22427,Kevin Montes,15770
23006,Kristen Roberts,28923
34250,Sarah Jones,25618
35516,Sierra Cooper,35391
24595,Lisa Lopez,30892
12121,Eduardo Hall,39464
15799,James Knight,12326
19208,Jonathan Estrada,30152
8338,Colleen Woods,5649
15778,James Jackson,34842
31835,Rebecca Morales,30204
8657,Craig Jimenez,25367
23937,Laurie Smith,23973
26300,Mary Underwood,28306
26814,Megan Malone,17118
13958,George Boone,25759
16862,Jeffery Rodriguez,24394
14834,Heather Williams,34349
19003,John Tanner,37453
27733,Michael Moore,2819
10432,Deborah Berry,725
21230,Katherine Wright,10763
2203,Andrew Patterson,14195
5330,Brittany Ali,16684
14983,Holly Booth,20779
18957,John Robinson,34448
1434,Amanda Spencer,37425
9325,Daniel Johnson,28844
9527,Danielle Guerra,36127
24133,Leslie Hayes,13567
21837,Kellie Bautista,33164
9438,Daniel Snyder,33755
25526,Maria Martinez,24588
40109,Willie Krause,16562
24252,Linda Lane,2376
15775,James Hunt,3499
29430,Nancy Castillo,1129
5678,Bryan Rhodes,16240
32274,Richard Mcguire,15484
2505,Angela Roberts,22607
31288,Phillip Davis,19957
36187,Steven Bailey,25779
2342,Angela Atkinson,16289
21353,Kathryn Flowers,36575
27666,Michael Leblanc,6993
6406,Cassandra English,25514
4963,Brett Thomas,12656
14463,Hailey Walker,21263
6618,Chad Baker,29307
19951,Joshua Duncan,16537
10012,David Lee,8248
13789,Gail Hale,10126
34448,Scott Copeland,29086
15475,Jacqueline Hernandez,11899
24582,Lisa Lamb,39793
5135,Brian Murphy,3890
11929,Dustin Barry,17487
7120,Cheryl Walker,39391
6027,Carlos Smith,18120
22699,Kimberly Gomez,29600
4549,Brandon Herman,10843
36907,Tammy White,23716
6924,Charles Zimmerman,1646
17601,Jeremy Cannon,10938
32910,Roberto Ortega,19025
34299,Sarah Park,29634
10114,David Richards,6151
9534,Danielle Harrison,9514
34738,Sergio Davenport,8053
13920,Gary Stanton,1078
38968,Tyler Tucker,16682
5473,Brittney Baker,29902
19258,Jonathan Mcdonald,38269
26613,Matthew Smith,24036
26726,Meagan Donovan,29713
18128,Jessica Pratt,5556
5667,Bryan Patterson,17237
10018,David Lopez,37000
19615,Joseph Bell,1161
22851,Kimberly Stewart,20432
29576,Natalie Tyler,15107
22937,Kristen Baldwin,18358
32321,Richard Rios,10884
5406,Brittany Meza,39096
35688,Stacy Allison,12944
28431,Miss Marissa Hernandez MD,23638
28132,Michelle Gates,18299
21773,Keith Mcgrath,18141
12137,Edward Aguilar,12646
26906,Meghan Mcbride,23505
9950,David Hart,25879
10772,Dennis Smith,5722
13192,Erin Andrade DVM,24197
26394,Matthew Burke,16786
6998,Chelsea Pham,1179
716,Alexandra Jones,6259
31704,Raymond Murray,9599
14026,George Smith,35417
34450,Scott Cox,10962
17971,Jessica Davis,220
17852,Jesse Jones,12254
10160,David Spencer,11
5972,Carla Powell,31552
22290,Kevin Anderson,30002
5418,Brittany Nelson,31415
7959,Christopher Tucker,28016
9486,Daniel Zavala,26029
6939,Charlotte Suarez,11151
10714,Dennis Blair,14183
12245,Edward Walton,8603
21622,Kayla Davis,4053
35809,Stephanie Clark,35302
29421,Nancy Bailey,2583
26969,Melanie Mccarthy,134
12685,Emily Lawson,8035
9021,Cynthia Wells,11331
36556,Susan Nguyen,3488
2610,Anita Mitchell,7125
6407,Cassandra Erickson,3227
37987,Timothy Jimenez,14740
29690,Nathan Moore,7761
3193,April Castillo,28882
35044,Sharon Howell,11225
31887,Rebecca Tyler,14496
22643,Kimberly Campbell,12044
20660,Justin Randall,11759
36769,Tamara Taylor,6987
7308,Christina Garcia,25438
13366,Eugene Massey,19973
22755,Kimberly Mack,2918
18368,Jimmy Mccullough,36076
37535,Thomas Cooke,1383
9737,Darren Martin,5145
16011,James Zuniga,24662
18933,John Pineda,28093
12413,Elizabeth Gardner,24646
28301,Michelle Wolf,12304
35375,Shelly Taylor,10906
24014,Leah West,12363
12545,Elizabeth Savage,1806
11039,Diana Martinez,25799
8674,Craig Sexton,6697
38720,Travis Torres,29014
9071,Dale Leach,28004
33043,Rodney Martinez,13200
7430,Christine Bennett,31374
20594,Justin Gonzalez,28496
5974,Carla Rodriguez,33414
6223,Carolyn Nichols,22480
12454,Elizabeth Jones,3690
26141,Mary Duffy,13976
16483,Jason Gates,5373
26533,Matthew Mccoy,16916
27884,Michael Turner,35602
20425,Julie Gomez,32793
4002,Benjamin Reese,23235
21152,Katherine Johnston,10019
4880,Brent Braun,26384
14792,Heather Reynolds,22269
20762,Kaitlyn Petersen,17308
2988,Anthony Johnson PhD,26638
4330,Bonnie Williams,5550
13845,Gary Dixon,28585
2613,Anita Owen,34066
22205,Kenneth Parker,18112
21191,Katherine Ray,34603
4003,Benjamin Richards,16753
15325,Jacob Casey,12996
14281,Gregory Aguirre,13115
36042,Stephen Gomez,32267
32736,Robert Moran,11362
17503,Jennifer Walker,18114
17166,Jennifer Bennett,18220
36062,Stephen Hudson,1787
30527,Parker Cuevas,4789
36687,Sydney Peterson,10284
27160,Melissa Hunt,25316
